Wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China
2021-07,"1,760.49 ",535.70 ,733.84 ,544.37 ,"1,293.79 ","1,793.95 ",215.79 ,"12,225.37 ",491.66 ,"1,682.58 ","1,614.22 ","1,302.65 ","1,339.52 ","6,178.45 ","1,316.70 ",856.43 ,"4,330.40 ",269.43 ,97.23 ,716.08 ,"4,848.23 ",878.56 ,"3,684.72 ","1,222.35 ","1,101.71 ",726.91 ,"1,084.14 ",504.98 ,"1,760.49 ",535.70 ,733.84 ,544.37 ,"1,293.79 ","1,793.95 ",215.79 ,"12,225.37 ",491.66 ,"1,682.58 ","1,614.22 ","1,302.65 ","1,339.52 ","6,178.45 ","1,316.70 ",856.43 ,"4,330.40 ",269.43 ,97.23 ,716.08 ,"4,848.23 ",878.56 ,"3,684.72 ","1,222.35 ","1,101.71 ",726.91 ,"1,084.14 ",504.98 ,"2,297.27 ",117.91 ,864.43 ,"2,424.25 ",723.99 ,"3,179.05 ","3,126.63 ",490.65 ,0.00 ,"17,409.97 ",544.85 ,"2,642.12 ","2,326.37 ","1,838.78 ","1,700.28 ","9,693.92 ","1,927.80 ","1,084.01 ","4,835.74 ",372.64 ,113.53 ,"1,256.79 ","6,786.43 ","1,211.82 ","3,776.75 ","2,045.68 ","3,433.39 ",943.04 ,"1,641.39 ","2,092.19 ","2,271.78 ",0.00 ,680.27 ,"1,572.43 ",716.26 ,"2,118.26 ","2,295.70 ",352.41 ,0.00 ,"13,944.44 ",558.49 ,"2,209.29 ","2,315.46 ","1,665.09 ","1,811.31 ","7,376.69 ","1,532.04 ","1,028.83 ","4,694.67 ",378.63 ,115.85 ,959.14 ,"5,158.30 ","1,009.59 ","4,106.32 ","1,759.79 ","1,095.54 ",844.61 ,"1,502.85 ",920.61 ,0.00 
2021-08,"2,005.80 ",583.17 ,827.30 ,622.14 ,"1,472.74 ","2,047.00 ",248.00 ,"13,880.57 ",557.81 ,"1,898.80 ","1,815.15 ","1,493.42 ","1,560.87 ","6,975.09 ","1,522.07 ",967.16 ,"4,943.51 ",315.30 ,110.69 ,816.99 ,"5,384.04 ",999.62 ,"4,179.73 ","1,399.06 ","1,273.57 ",846.62 ,"1,220.93 ",571.11 ,"2,005.80 ",583.17 ,827.30 ,622.14 ,"1,472.74 ","2,047.00 ",248.00 ,"13,880.57 ",557.81 ,"1,898.80 ","1,815.15 ","1,493.42 ","1,560.87 ","6,975.09 ","1,522.07 ",967.16 ,"4,943.51 ",315.30 ,110.69 ,816.99 ,"5,384.04 ",999.62 ,"4,179.73 ","1,399.06 ","1,273.57 ",846.62 ,"1,220.93 ",571.11 ,"2,606.48 ",133.97 ,956.77 ,"2,751.04 ",829.22 ,"3,581.98 ","3,525.28 ",553.00 ,0.00 ,"19,774.40 ",627.80 ,"2,974.41 ","2,594.58 ","2,090.36 ","2,002.19 ","10,926.26 ","2,232.79 ","1,236.95 ","5,502.21 ",420.93 ,129.15 ,"1,446.34 ","7,664.18 ","1,376.82 ","4,270.65 ","2,327.53 ","3,978.53 ","1,072.02 ","1,853.58 ","2,393.76 ","2,556.69 ",0.00 ,737.21 ,"1,771.58 ",819.30 ,"2,552.63 ","2,573.02 ",393.70 ,0.00 ,"15,781.15 ",635.05 ,"2,443.46 ","2,571.62 ","1,882.10 ","2,120.00 ","8,344.68 ","1,758.48 ","1,163.99 ","5,325.07 ",426.35 ,132.62 ,"1,087.37 ","5,645.55 ","1,140.72 ","4,649.12 ","1,876.65 ","1,272.84 ",981.99 ,"1,685.60 ","1,034.29 ",0.00 
2021-09,"2,226.20 ",595.43 ,900.04 ,688.08 ,"1,616.88 ","2,261.16 ",279.29 ,"15,462.87 ",629.20 ,"2,104.55 ","2,025.13 ","1,673.58 ","1,744.00 ","7,658.58 ","1,723.65 ","1,074.70 ","5,482.78 ",350.16 ,123.83 ,904.55 ,"5,918.46 ","1,104.17 ","4,654.44 ","1,566.06 ","1,430.42 ",937.91 ,"1,335.36 ",635.24 ,"2,226.20 ",595.43 ,900.04 ,688.08 ,"1,616.88 ","2,261.16 ",279.29 ,"15,462.87 ",629.20 ,"2,104.55 ","2,025.13 ","1,673.58 ","1,744.00 ","7,658.58 ","1,723.65 ","1,074.70 ","5,482.78 ",350.16 ,123.83 ,904.55 ,"5,918.46 ","1,104.17 ","4,654.44 ","1,566.06 ","1,430.42 ",937.91 ,"1,335.36 ",635.24 ,"2,905.38 ",150.41 ,"1,020.70 ","3,053.68 ",929.86 ,"3,956.50 ","3,911.80 ",613.61 ,0.00 ,"22,234.84 ",711.45 ,"3,319.03 ","2,884.29 ","2,314.33 ","2,213.82 ","11,932.38 ","2,545.31 ","1,392.47 ","6,061.17 ",460.52 ,143.63 ,"1,626.66 ","8,348.99 ","1,521.46 ","4,769.29 ","2,614.47 ","4,501.12 ","1,198.43 ","2,025.83 ","2,673.58 ","2,874.91 ",0.00 ,752.71 ,"1,939.56 ",911.96 ,"2,566.78 ","2,819.26 ",427.10 ,0.00 ,"17,456.03 ",711.43 ,"2,688.20 ","2,835.48 ","2,072.23 ","2,342.21 ","9,127.00 ","1,983.83 ","1,279.44 ","5,865.60 ",468.67 ,148.45 ,"1,214.37 ","6,147.30 ","1,258.03 ","5,171.07 ","2,102.75 ","1,421.76 ","1,080.87 ","1,836.03 ","1,146.79 ",0.00 
2021-10,"2,455.13 ",602.22 ,968.37 ,734.98 ,"1,764.52 ","2,510.27 ",291.26 ,"16,893.55 ",694.53 ,"2,313.96 ","2,239.35 ","1,869.17 ","1,917.03 ","8,420.57 ","1,920.49 ","1,167.70 ","5,969.23 ",384.64 ,137.69 ,986.46 ,"6,393.79 ","1,203.40 ","5,129.90 ","1,724.88 ","1,577.46 ","1,010.68 ","1,435.91 ",689.32 ,"2,455.13 ",602.22 ,968.37 ,734.98 ,"1,764.52 ","2,510.27 ",291.26 ,"16,893.55 ",694.53 ,"2,313.96 ","2,239.35 ","1,869.17 ","1,917.03 ","8,420.57 ","1,920.49 ","1,167.70 ","5,969.23 ",384.64 ,137.69 ,986.46 ,"6,393.79 ","1,203.40 ","5,129.90 ","1,724.88 ","1,577.46 ","1,010.68 ","1,435.91 ",689.32 ,"3,211.85 ",168.69 ,"1,100.66 ","3,333.03 ","1,007.19 ","4,314.81 ","4,354.21 ",673.71 ,0.00 ,"24,628.40 ",783.92 ,"3,668.45 ","3,214.77 ","2,546.42 ","2,440.73 ","13,141.19 ","2,856.40 ","1,520.27 ","6,586.95 ",502.21 ,160.04 ,"1,792.54 ","9,002.82 ","1,662.87 ","5,277.48 ","2,875.33 ","5,003.59 ","1,298.40 ","2,212.40 ","2,895.40 ","3,081.16 ",0.00 ,778.72 ,"2,114.69 ",982.59 ,"2,747.59 ","3,101.26 ",439.04 ,0.00 ,"18,971.68 ",784.65 ,"2,924.45 ","3,120.37 ","2,276.24 ","2,559.06 ","10,030.01 ","2,212.34 ","1,356.75 ","6,387.06 ",510.91 ,164.75 ,"1,321.74 ","6,550.34 ","1,358.35 ","5,727.31 ","2,302.53 ","1,584.42 ","1,153.63 ","1,990.96 ","1,233.34 ",0.00 
2021-11,"2,678.88 ",613.03 ,"1,037.22 ",758.27 ,"1,905.78 ","2,757.72 ",326.71 ,"18,284.78 ",769.38 ,"2,546.44 ","2,431.75 ","2,036.99 ","2,114.97 ","9,210.21 ","2,117.30 ","1,262.10 ","6,457.44 ",419.08 ,146.48 ,"1,038.86 ","6,900.03 ","1,286.65 ","5,531.38 ","1,907.09 ","1,706.61 ","1,065.18 ","1,571.73 ",740.92 ,"2,678.88 ",613.03 ,"1,037.22 ",758.27 ,"1,905.78 ","2,757.72 ",326.71 ,"18,284.78 ",769.38 ,"2,546.44 ","2,431.75 ","2,036.99 ","2,114.97 ","9,210.21 ","2,117.30 ","1,262.10 ","6,457.44 ",419.08 ,146.48 ,"1,038.86 ","6,900.03 ","1,286.65 ","5,531.38 ","1,907.09 ","1,706.61 ","1,065.18 ","1,571.73 ",740.92 ,"3,509.03 ",185.21 ,"1,187.25 ","3,656.34 ","1,049.34 ","4,692.07 ","4,816.31 ",739.35 ,0.00 ,"26,889.60 ",869.15 ,"3,992.60 ","3,533.10 ","2,763.42 ","2,668.35 ","14,404.30 ","3,171.72 ","1,657.43 ","7,114.28 ",539.44 ,172.88 ,"1,927.82 ","9,707.99 ","1,788.30 ","5,699.11 ","3,179.69 ","5,477.45 ","1,369.10 ","2,399.72 ","3,172.65 ","3,341.14 ",0.00 ,810.75 ,"2,286.58 ","1,022.39 ","2,934.34 ","3,377.31 ",418.83 ,0.00 ,"20,429.81 ",867.94 ,"3,124.88 ","3,366.82 ","2,431.27 ","2,802.08 ","10,922.96 ","2,449.31 ","1,442.27 ","6,880.97 ",551.28 ,176.89 ,"1,386.49 ","7,003.79 ","1,442.18 ","6,212.02 ","2,543.08 ","1,711.45 ","1,210.79 ","2,159.41 ","1,328.92 ",0.00 
2021-12,"2,911.60 ",674.46 ,"1,145.19 ",789.19 ,"2,053.64 ","3,015.29 ",375.42 ,"20,202.98 ",846.55 ,"2,746.75 ","2,624.39 ","2,177.35 ","2,347.43 ","10,023.93 ","2,315.59 ","1,366.05 ","7,024.68 ",457.64 ,154.22 ,"1,136.33 ","7,524.42 ","1,390.97 ","5,988.42 ","2,091.96 ","1,818.40 ","1,147.56 ","1,711.63 ",794.76 ,"2,911.60 ",674.46 ,"1,145.19 ",789.19 ,"2,053.64 ","3,015.29 ",375.42 ,"20,202.98 ",846.55 ,"2,746.75 ","2,624.39 ","2,177.35 ","2,347.43 ","10,023.93 ","2,315.59 ","1,366.05 ","7,024.68 ",457.64 ,154.22 ,"1,136.33 ","7,524.42 ","1,390.97 ","5,988.42 ","2,091.96 ","1,818.40 ","1,147.56 ","1,711.63 ",794.76 ,"3,820.33 ",203.36 ,"1,310.46 ","3,980.53 ","1,080.59 ","5,111.18 ","5,282.09 ",811.16 ,0.00 ,"29,559.38 ",951.38 ,"4,335.97 ","3,852.07 ","2,979.70 ","2,957.55 ","15,701.90 ","3,480.92 ","1,790.60 ","7,759.09 ",582.29 ,181.99 ,"2,097.41 ","10,667.62 ","1,941.43 ","6,173.88 ","3,496.25 ","5,991.73 ","1,467.68 ","2,646.44 ","3,451.83 ","3,646.14 ",0.00 ,899.33 ,"2,535.52 ","1,059.00 ","3,178.33 ","3,660.88 ",461.93 ,0.00 ,"22,496.45 ",960.59 ,"3,316.10 ","3,656.09 ","2,612.68 ","3,117.89 ","11,924.95 ","2,710.96 ","1,538.92 ","7,502.41 ",596.33 ,186.69 ,"1,520.81 ","7,649.31 ","1,577.06 ","6,740.69 ","2,787.93 ","1,825.25 ","1,299.91 ","2,361.04 ","1,455.56 ",0.00 
2022-02,477.94 ,120.71 ,181.01 ,153.78 ,343.21 ,462.71 ,64.15 ,"2,631.61 ",146.08 ,582.39 ,479.91 ,352.00 ,375.41 ,"1,522.82 ",372.35 ,237.54 ,"1,141.97 ",81.39 ,26.17 ,205.85 ,"1,079.48 ",188.34 ,936.66 ,333.98 ,218.57 ,108.89 ,244.71 ,143.43 ,477.94 ,120.71 ,181.01 ,153.78 ,343.21 ,462.71 ,64.15 ,"2,631.61 ",146.08 ,582.39 ,479.91 ,352.00 ,375.41 ,"1,522.82 ",372.35 ,237.54 ,"1,141.97 ",81.39 ,26.17 ,205.85 ,"1,079.48 ",188.34 ,936.66 ,333.98 ,218.57 ,108.89 ,244.71 ,143.43 ,583.63 ,33.68 ,234.04 ,572.09 ,195.18 ,719.18 ,736.69 ,114.09 ,0.00 ,"4,348.07 ",153.91 ,707.29 ,650.32 ,492.04 ,441.51 ,"2,436.10 ",510.59 ,277.30 ,"1,221.29 ",90.16 ,32.48 ,292.85 ,"1,481.49 ",293.53 ,964.44 ,499.21 ,640.52 ,128.55 ,375.63 ,445.19 ,633.56 ,0.00 ,152.82 ,400.22 ,197.41 ,535.04 ,597.24 ,78.37 ,0.00 ,"2,855.65 ",155.20 ,722.53 ,637.42 ,447.67 ,437.67 ,"2,031.05 ",434.30 ,221.52 ,"1,235.91 ",96.62 ,32.48 ,234.52 ,"1,084.62 ",217.48 ,"1,066.57 ",405.19 ,205.84 ,117.47 ,335.51 ,225.94 ,0.00 
2022-03,738.85 ,183.02 ,285.51 ,233.49 ,542.17 ,700.30 ,97.51 ,"4,236.30 ",218.05 ,543.65 ,730.90 ,544.95 ,575.60 ,"2,296.90 ",555.12 ,355.39 ,"1,749.14 ",133.56 ,41.67 ,309.16 ,"1,663.50 ",272.79 ,"1,417.87 ",497.02 ,346.10 ,212.78 ,403.83 ,205.39 ,738.85 ,183.02 ,285.51 ,233.49 ,542.17 ,700.30 ,97.51 ,"4,236.30 ",218.05 ,543.65 ,730.90 ,544.95 ,575.60 ,"2,296.90 ",555.12 ,355.39 ,"1,749.14 ",133.56 ,41.67 ,309.16 ,"1,663.50 ",272.79 ,"1,417.87 ",497.02 ,346.10 ,212.78 ,403.83 ,205.39 ,951.20 ,50.68 ,383.51 ,917.13 ,308.86 ,"1,228.04 ","1,201.44 ",190.38 ,0.00 ,"7,025.30 ",243.21 ,889.34 ,"1,018.81 ",759.62 ,693.42 ,"3,762.56 ",793.87 ,414.71 ,"1,874.70 ",146.65 ,52.10 ,495.15 ,"2,377.27 ",428.31 ,"1,498.22 ",799.00 ,"1,103.21 ",253.99 ,608.20 ,723.73 ,986.48 ,0.00 ,232.66 ,639.48 ,309.56 ,864.18 ,927.03 ,121.30 ,0.00 ,"4,668.48 ",237.02 ,734.29 ,991.79 ,685.49 ,732.91 ,"3,081.60 ",650.05 ,331.62 ,"1,883.96 ",158.76 ,51.70 ,369.56 ,"1,674.34 ",311.81 ,"1,611.62 ",619.19 ,332.54 ,233.60 ,548.73 ,347.85 ,0.00 
2022-04,999.05 ,245.16 ,401.71 ,309.64 ,750.16 ,917.24 ,127.22 ,"6,188.26 ",287.95 ,815.22 ,964.01 ,727.39 ,780.40 ,"3,363.13 ",758.38 ,476.82 ,"2,325.02 ",182.19 ,54.24 ,414.52 ,"2,238.49 ",393.75 ,"2,007.25 ",666.59 ,490.99 ,324.83 ,550.40 ,270.07 ,999.05 ,245.16 ,401.71 ,309.64 ,750.16 ,917.24 ,127.22 ,"6,188.26 ",287.95 ,815.22 ,964.01 ,727.39 ,780.40 ,"3,363.13 ",758.38 ,476.82 ,"2,325.02 ",182.19 ,54.24 ,414.52 ,"2,238.49 ",393.75 ,"2,007.25 ",666.59 ,490.99 ,324.83 ,550.40 ,270.07 ,"1,293.33 ",67.85 ,526.52 ,"1,256.60 ",419.08 ,"1,724.19 ","1,609.05 ",259.90 ,0.00 ,"9,682.26 ",327.68 ,"1,313.95 ","1,356.99 ","1,018.88 ",974.57 ,"4,957.94 ","1,094.47 ",534.17 ,"2,464.51 ",200.95 ,67.86 ,680.08 ,"3,294.06 ",563.32 ,"2,087.84 ","1,093.26 ","1,597.95 ",409.82 ,830.76 ,974.58 ,"1,334.36 ",0.00 ,316.90 ,889.30 ,418.71 ,"1,227.76 ","1,233.01 ",159.90 ,0.00 ,"6,835.47 ",315.43 ,"1,094.18 ","1,320.29 ",911.18 ,"1,007.76 ","4,057.54 ",886.60 ,446.47 ,"2,469.65 ",213.64 ,66.93 ,501.42 ,"2,295.09 ",446.99 ,"2,262.99 ",835.16 ,487.27 ,363.76 ,750.23 ,466.60 ,0.00 
2022-05,"1,266.05 ",310.54 ,530.02 ,385.22 ,968.55 ,"1,165.56 ",156.68 ,"8,176.44 ",358.47 ,"1,095.40 ","1,204.59 ",927.30 ,987.62 ,"4,198.51 ",965.76 ,609.36 ,"2,938.79 ",231.40 ,65.25 ,525.50 ,"2,896.24 ",523.75 ,"2,622.44 ",845.27 ,644.62 ,444.82 ,699.72 ,343.01 ,"1,266.05 ",310.54 ,530.02 ,385.22 ,968.55 ,"1,165.56 ",156.68 ,"8,176.44 ",358.47 ,"1,095.40 ","1,204.59 ",927.30 ,987.62 ,"4,198.51 ",965.76 ,609.36 ,"2,938.79 ",231.40 ,65.25 ,525.50 ,"2,896.24 ",523.75 ,"2,622.44 ",845.27 ,644.62 ,444.82 ,699.72 ,343.01 ,"1,658.11 ",85.07 ,684.59 ,"1,581.71 ",524.94 ,"2,226.82 ","2,049.38 ",307.28 ,0.00 ,"12,717.89 ",412.72 ,"1,723.65 ","1,694.06 ","1,299.71 ","1,285.79 ","6,220.47 ","1,387.88 ",692.70 ,"3,111.81 ",261.47 ,79.01 ,874.15 ,"4,252.71 ",726.39 ,"2,710.00 ","1,399.91 ","2,100.28 ",569.25 ,"1,061.19 ","1,231.90 ","1,693.02 ",0.00 ,403.30 ,"1,463.72 ",524.05 ,"1,558.28 ","1,573.05 ",194.48 ,0.00 ,"9,058.90 ",399.11 ,"1,442.74 ","1,625.02 ","1,165.17 ","1,275.20 ","5,078.26 ","1,125.20 ",574.04 ,"3,105.73 ",276.07 ,79.97 ,644.38 ,"2,957.04 ",585.95 ,"2,947.93 ","1,057.90 ",647.33 ,504.49 ,952.39 ,588.92 ,0.00 
2022-06,"1,519.38 ",369.80 ,651.21 ,464.38 ,"1,170.89 ","1,492.02 ",184.10 ,"10,028.40 ",432.13 ,"1,373.18 ","1,451.36 ","1,110.76 ","1,175.28 ","5,058.82 ","1,173.78 ",717.42 ,"3,541.42 ",279.46 ,72.59 ,621.75 ,"3,564.82 ",646.47 ,"3,167.14 ","1,022.13 ",801.49 ,564.20 ,827.06 ,411.20 ,"1,519.38 ",369.80 ,651.21 ,464.38 ,"1,170.89 ","1,492.02 ",184.10 ,"10,028.40 ",432.13 ,"1,373.18 ","1,451.36 ","1,110.76 ","1,175.28 ","5,058.82 ","1,173.78 ",717.42 ,"3,541.42 ",279.46 ,72.59 ,621.75 ,"3,564.82 ",646.47 ,"3,167.14 ","1,022.13 ",801.49 ,564.20 ,827.06 ,411.20 ,"1,992.89 ",101.30 ,827.94 ,"1,904.04 ",633.74 ,"2,659.15 ","2,482.67 ",347.06 ,0.00 ,"15,484.63 ",498.48 ,"2,136.76 ","2,014.56 ","1,538.58 ","1,564.92 ","7,515.47 ","1,694.66 ",830.61 ,"3,776.09 ",315.19 ,88.83 ,"1,036.01 ","5,214.07 ",900.89 ,"3,324.57 ","1,676.05 ","2,618.21 ",737.30 ,"1,304.36 ","1,495.42 ","2,031.95 ",0.00 ,475.04 ,"1,778.48 ",629.57 ,"1,847.86 ","1,892.79 ",227.87 ,0.00 ,"11,125.33 ",478.57 ,"1,735.25 ","1,933.25 ","1,361.77 ","1,518.19 ","6,181.24 ","1,346.45 ",712.46 ,"3,738.99 ",332.63 ,89.43 ,759.99 ,"3,650.54 ",708.64 ,"3,547.99 ","1,286.21 ",802.80 ,640.98 ,"1,154.43 ",699.04 ,0.00 
2022-07,"1,842.36 ",430.75 ,764.47 ,542.50 ,"1,380.27 ","1,732.23 ",204.44 ,"11,744.57 ",509.19 ,"1,616.64 ","1,666.15 ","1,282.07 ","1,338.95 ","5,923.40 ","1,363.41 ",803.01 ,"4,120.22 ",315.76 ,80.07 ,703.49 ,"4,123.00 ",771.42 ,"3,611.67 ","1,187.98 ",946.50 ,663.61 ,940.87 ,480.75 ,"1,842.36 ",430.75 ,764.47 ,542.50 ,"1,380.27 ","1,732.23 ",204.44 ,"11,744.57 ",509.19 ,"1,616.64 ","1,666.15 ","1,282.07 ","1,338.95 ","5,923.40 ","1,363.41 ",803.01 ,"4,120.22 ",315.76 ,80.07 ,703.49 ,"4,123.00 ",771.42 ,"3,611.67 ","1,187.98 ",946.50 ,663.61 ,940.87 ,480.75 ,"2,428.57 ",113.02 ,978.69 ,"2,205.57 ",733.85 ,"3,114.65 ","2,873.76 ",373.44 ,0.00 ,"18,169.55 ",588.34 ,"2,490.31 ","2,354.24 ","1,768.75 ","1,810.95 ","8,709.83 ","1,956.95 ",944.26 ,"4,389.69 ",354.80 ,98.47 ,"1,186.47 ","6,006.49 ","1,062.40 ","3,818.02 ","1,964.78 ","3,074.37 ",878.01 ,"1,492.60 ","1,709.16 ","2,306.93 ",0.00 ,554.80 ,"2,081.95 ",729.45 ,"2,136.20 ","2,179.07 ",252.74 ,0.00 ,"12,987.49 ",562.39 ,"2,003.77 ","2,248.68 ","1,555.34 ","1,730.74 ","7,158.99 ","1,549.71 ",816.83 ,"4,320.27 ",371.13 ,99.08 ,863.80 ,"4,198.70 ",829.85 ,"4,063.13 ","1,494.69 ",935.96 ,761.94 ,"1,325.36 ",809.04 ,0.00 
2022-08,"2,080.44 ",489.90 ,877.69 ,602.04 ,"1,578.87 ","1,983.38 ",229.33 ,"13,461.94 ",583.82 ,"1,853.07 ","1,880.60 ","1,462.44 ","1,511.36 ","6,713.75 ","1,551.57 ",907.74 ,"4,675.49 ",359.85 ,87.88 ,803.09 ,"4,715.26 ",896.36 ,"4,086.71 ","1,358.77 ","1,094.80 ",766.90 ,"1,052.00 ",552.10 ,"2,080.44 ",489.90 ,877.69 ,602.04 ,"1,578.87 ","1,983.38 ",229.33 ,"13,461.94 ",583.82 ,"1,853.07 ","1,880.60 ","1,462.44 ","1,511.36 ","6,713.75 ","1,551.57 ",907.74 ,"4,675.49 ",359.85 ,87.88 ,803.09 ,"4,715.26 ",896.36 ,"4,086.71 ","1,358.77 ","1,094.80 ",766.90 ,"1,052.00 ",552.10 ,"2,728.63 ",123.72 ,"1,063.02 ","2,547.25 ",812.32 ,"3,579.06 ","3,272.67 ",411.13 ,0.00 ,"20,863.78 ",677.85 ,"2,841.95 ","2,639.13 ","1,990.03 ","2,055.16 ","9,902.17 ","2,220.67 ","1,091.18 ","4,994.44 ",407.25 ,108.74 ,"1,364.58 ","6,805.03 ","1,222.15 ","4,352.41 ","2,186.77 ","3,554.74 ","1,024.83 ","1,687.52 ","1,936.55 ","2,601.60 ",0.00 ,616.25 ,"2,419.84 ",809.41 ,"2,423.63 ","2,477.60 ",284.01 ,0.00 ,"14,813.56 ",646.21 ,"2,282.76 ","2,511.04 ","1,752.76 ","2,030.61 ","8,113.51 ","1,751.36 ",945.30 ,"4,891.22 ",422.11 ,109.03 ,988.24 ,"4,795.81 ",956.31 ,"4,565.31 ","1,726.81 ","1,077.07 ",888.22 ,"1,494.74 ",920.58 ,0.00 
2022-09,"2,305.22 ",553.72 ,997.05 ,652.90 ,"1,773.31 ","2,233.40 ",262.21 ,"15,200.81 ",657.32 ,"2,118.72 ","2,101.82 ","1,639.94 ","1,692.86 ","7,529.09 ","1,754.40 ","1,027.32 ","5,257.90 ",402.40 ,93.90 ,909.55 ,"5,340.90 ","1,015.76 ","4,622.59 ","1,525.44 ","1,272.84 ",870.29 ,"1,176.32 ",622.49 ,"2,305.22 ",553.72 ,997.05 ,652.90 ,"1,773.31 ","2,233.40 ",262.21 ,"15,200.81 ",657.32 ,"2,118.72 ","2,101.82 ","1,639.94 ","1,692.86 ","7,529.09 ","1,754.40 ","1,027.32 ","5,257.90 ",402.40 ,93.90 ,909.55 ,"5,340.90 ","1,015.76 ","4,622.59 ","1,525.44 ","1,272.84 ",870.29 ,"1,176.32 ",622.49 ,"3,042.98 ",139.21 ,"1,235.79 ","2,869.46 ",884.36 ,"4,081.63 ","3,672.27 ",449.63 ,0.00 ,"23,994.69 ",768.30 ,"3,186.96 ","2,953.54 ","2,235.99 ","2,311.51 ","11,175.40 ","2,527.63 ","1,254.33 ","5,790.91 ",460.37 ,114.59 ,"1,559.21 ","7,690.16 ","1,395.88 ","4,931.31 ","2,537.35 ","4,082.57 ","1,154.44 ","1,903.24 ","2,180.81 ","2,873.07 ",0.00 ,714.27 ,"2,755.17 ",881.97 ,"2,704.27 ","2,786.59 ",319.14 ,0.00 ,"16,702.14 ",729.62 ,"2,568.40 ","2,790.34 ","1,953.22 ","2,278.64 ","9,168.75 ","1,978.12 ","1,085.92 ","5,520.22 ",474.53 ,115.66 ,"1,122.59 ","5,431.73 ","1,079.98 ","5,122.37 ","1,970.20 ","1,248.04 ",996.82 ,"1,675.76 ","1,035.76 ",0.00 
2022-10,"2,532.48 ",628.75 ,"1,124.44 ",705.66 ,"1,976.30 ","2,491.88 ",296.69 ,"16,701.75 ",729.57 ,"2,368.59 ","2,352.90 ","1,819.21 ","1,872.08 ","8,307.97 ","1,959.60 ","1,110.90 ","5,877.20 ",443.01 ,97.52 ,"1,022.28 ","5,991.90 ","1,141.83 ","5,087.06 ","1,702.20 ","1,433.56 ",932.03 ,"1,305.53 ",676.29 ,"2,532.48 ",628.75 ,"1,124.44 ",705.66 ,"1,976.30 ","2,491.88 ",296.69 ,"16,701.75 ",729.57 ,"2,368.59 ","2,352.90 ","1,819.21 ","1,872.08 ","8,307.97 ","1,959.60 ","1,110.90 ","5,877.20 ",443.01 ,97.52 ,"1,022.28 ","5,991.90 ","1,141.83 ","5,087.06 ","1,702.20 ","1,433.56 ",932.03 ,"1,305.53 ",676.29 ,"3,362.92 ",153.78 ,"1,409.35 ","3,072.12 ",963.77 ,"4,586.91 ","4,098.96 ",493.12 ,0.00 ,"26,473.77 ",849.94 ,"3,542.61 ","3,264.91 ","2,515.33 ","2,575.40 ","12,480.85 ","2,825.56 ","1,351.26 ","6,470.19 ",509.42 ,119.15 ,"1,713.28 ","8,635.65 ","1,570.44 ","5,436.92 ","2,858.24 ","4,582.93 ","1,225.49 ","2,077.27 ","2,419.41 ","3,163.20 ",0.00 ,818.46 ,"2,837.05 ",957.43 ,"2,988.47 ","3,106.14 ",353.85 ,0.00 ,"18,214.42 ",802.63 ,"2,820.35 ","3,063.15 ","2,177.94 ","2,522.40 ","10,090.22 ","2,201.61 ","1,176.52 ","6,197.74 ",524.51 ,120.07 ,"1,261.67 ","6,125.92 ","1,219.13 ","5,596.30 ","2,243.62 ","1,407.47 ","1,062.68 ","1,853.53 ","1,150.49 ",0.00 
